angle,distance,type
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999993,2.998656140969696,0
29.999999999999993,2.998656140969696,0
29.999999999999993,2.998656140969696,0
29.999999999999993,2.998656140969696,0
29.999999999999993,2.998656140969696,0
29.999999999999993,2.998656140969696,0
29.999999999999993,2.998656140969696,0
29.999999999999993,2.998656140969696,0
29.999999999999993,2.998656140969696,0
29.999999999999993,2.998656140969696,0
29.999999999999993,2.998656140969696,0
29.999999999999993,2.998656140969696,0
29.999999999999993,2.998656140969696,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,3.0082677141314176,0
29.999999999999996,2.989046404101482,0
29.999999999999996,2.989046404101482,0
29.999999999999996,2.989046404101482,0
29.999999999999996,2.989046404101482,0
29.999999999999996,2.989046404101482,0
29.999999999999996,2.989046404101482,0
29.999999999999996,2.989046404101482,0
29.999999999999996,2.989046404101482,0
29.741899340038778,2.999106050905427,0
29.741899340038778,2.999106050905427,0
29.741899340038778,2.999106050905427,0
29.741899340038778,2.999106050905427,0
29.741899340038778,2.999106050905427,0
29.741899340038778,2.999106050905427,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,3.9984907757326646,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
29.999999999999996,4.008297317814721,0
40.13053929835095,1.0028274610782388,0
40.13053929835095,1.0028274610782388,0
40.13053929835095,1.0028274610782388,0
40.13053929835095,1.0028274610782388,0
40.13053929835095,1.0028274610782388,0
40.13053929835095,1.0028274610782388,0
40.13053929835095,1.0028274610782388,0
39.838439976999084,1.0034132202743897,0
39.838439976999084,1.0034132202743897,0
39.83843997699909,0.9941902340387194,0
39.83843997699909,0.9941902340387194,0
40.13053929835096,0.9936051752636677,0
40.13053929835096,0.9936051752636677,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
40.42389940146197,1.002232675840586,0
39.54757782460242,1.0039900821342744,0
39.54757782460242,1.0039900821342744,0
40.42389940146197,0.9930110945062709,0
40.42389940146197,0.9930110945062709,0
40.42389940146197,0.9930110945062709,0
40.42389940146197,0.9930110945062709,0
40.42389940146197,0.9930110945062709,0
40.42389940146197,0.9930110945062709,0
40.42389940146197,0.9930110945062709,0
40.42389940146197,0.9930110945062709,0
40.42389940146197,0.9930110945062709,0
40.42389940146197,0.9930110945062709,0
40.42389940146197,1.9984964657891628,0
40.42389940146197,1.9984964657891628,0
40.42389940146198,2.007898400310614,0
40.42389940146197,1.9890962500430442,0
40.42389940146197,1.9890962500430442,0
40.42389940146197,1.9796977521299832,0
40.42389940146197,1.9796977521299832,0
40.718544546292016,1.9978144698898,0
40.718544546292016,1.9978144698898,0
40.718544546292016,1.9978144698898,0
40.718544546292016,1.9978144698898,0
40.718544546292016,1.9978144698898,0
40.718544546292016,2.0072156534122287,0
40.718544546292016,2.0072156534122287,0
40.718544546292016,2.0072156534122287,0
40.718544546292016,2.0072156534122287,0
40.718544546292016,1.9884150047309632,0
40.718544546292016,1.9884150047309632,0
40.718544546292016,1.9884150047309632,0
40.71854454629202,2.0166185562410064,0
40.718544546292016,1.9790172569938211,0
40.718544546292016,1.9790172569938211,0
40.718544546292016,1.9790172569938211,0
40.42389940146198,1.9703009711085693,0
41.01449966573052,1.9971227165398306,0
41.01449966573052,1.9971227165398306,0
41.01449966573052,1.9971227165398306,0
41.01449966573052,1.9971227165398306,0
41.01449966573052,1.9971227165398306,0
41.01449966573052,1.9971227165398306,0
41.01449966573052,1.9971227165398306,0
41.01449966573052,1.9971227165398306,0
41.01449966573052,1.9971227165398306,0
41.01449966573052,1.9971227165398306,0
41.01449966573051,2.006523144615571,0
41.01449966573051,2.006523144615571,0
41.01449966573051,2.006523144615571,0
41.01449966573051,2.006523144615571,0
41.01449966573051,2.006523144615571,0
41.01449966573051,2.006523144615571,0
41.01449966573051,2.006523144615571,0
40.718544546292016,2.026023179319754,0
41.01449966573052,1.9877240064135702,0
41.01449966573052,1.9877240064135702,0
41.01449966573052,1.9877240064135702,0
41.01449966573052,1.9877240064135702,0
41.01449966573052,1.9877240064135702,0
41.01449966573052,1.9877240064135702,0
41.01449966573052,1.9877240064135702,0
41.01449966573052,1.9877240064135702,0
40.13053929835095,2.9960235026529305,0
40.42389940146197,2.9952704131797674,0
40.42389940146197,2.9952704131797674,0
40.42389940146197,2.9952704131797674,0
40.42389940146197,3.004858240687444,0
40.42389940146197,3.004858240687444,0
40.42389940146197,3.004858240687444,0
40.42389940146197,2.9856844083884737,0
40.42389940146197,2.9856844083884737,0
40.42389940146197,2.9856844083884737,0
40.42389940146197,2.9856844083884737,0
40.42389940146197,2.9856844083884737,0
40.42389940146197,2.9856844083884737,0
40.42389940146197,2.9856844083884737,0
40.42389940146197,2.9856844083884737,0
40.42389940146197,3.0144478919517885,0
40.42389940146198,2.9761002252742617,0
40.42389940146198,2.9761002252742617,0
40.42389940146198,2.9761002252742617,0
40.42389940146198,2.9761002252742617,0
40.42389940146198,2.9761002252742617,0
40.42389940146198,2.9761002252742617,0
40.42389940146198,2.9761002252742617,0
40.42389940146198,2.9761002252742617,0
40.42389940146198,2.9761002252742617,0
40.42389940146198,2.9761002252742617,0
40.42389940146198,2.9761002252742617,0
40.42389940146197,3.0240393680140816,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,3.004094269687417,0
40.718544546292016,2.9945072385954585,0
40.718544546292016,2.9945072385954585,0
40.718544546292016,2.9945072385954585,0
40.718544546292016,2.9945072385954585,0
40.718544546292016,2.9945072385954585,0
40.718544546292016,2.9945072385954585,0
40.718544546292016,2.9945072385954585,0
40.42389940146198,4.002366815133649,0
40.42389940146198,4.002366815133649,0
40.42389940146198,4.002366815133649,0
40.42389940146198,4.002366815133649,0
40.42389940146198,3.9925854896466255,0
40.42389940146197,3.9828060994648515,0
40.42389940146197,4.031722414926839,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,4.001518296865782,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
40.718544546292016,3.99173781699736,0
